R:A::C:P,0 3 6,1 2,4 5
0 3 6,0.48324514991181655,0.2257495590828924,0.291005291005291
1 2,0.4298780487804878,0.3521341463414634,0.21798780487804878
4 5,0.4378698224852071,0.25443786982248523,0.3076923076923077
