R:A::C:P,0 3 6,1 2,4 5
0 3 6,0.1968390804597701,0.09195402298850575,0.11853448275862069
1 2,0.2025862068965517,0.16594827586206898,0.10272988505747127
4 5,0.05316091954022988,0.03089080459770115,0.03735632183908046
