R:A::C:P,0 3 6,1 2,4 5
0 3 6,0.43492063492063493,0.31840796019900497,0.4583333333333333
1 2,0.44761904761904764,0.5746268656716418,0.3972222222222222
4 5,0.11746031746031746,0.10696517412935323,0.14444444444444443
