R:A::C:P,0 1 2,3 6,4 5
0 1 2,0.5471698113207547,0.16981132075471697,0.15723270440251572
3 6,0.025157232704402517,0.018867924528301886,0.012578616352201259
4 5,0.025157232704402517,0.025157232704402517,0.018867924528301886
