R:A::C:P,0 3 5,1,2 6,4
0 3 5,0.3333333333333333,0.21212121212121213,0.16666666666666666,0.4166666666666667
1,0.42105263157894735,0.6666666666666666,0.375,0.3333333333333333
2 6,0.22807017543859648,0.12121212121212122,0.375,0.16666666666666666
4,0.017543859649122806,0.0,0.08333333333333333,0.08333333333333333
