R:A::C:P,0 1,2 5,3,4 6
0 1,0.5523809523809524,0.19047619047619047,0.13333333333333333,0.12380952380952381
2 5,0.23684210526315788,0.34210526315789475,0.3157894736842105,0.10526315789473684
3,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857
4 6,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.3333333333333333
