R:A::C:P,comedy,history,tragedy
comedy,0.6293103448275862,0.15517241379310345,0.21551724137931033
history,0.08823529411764706,0.75,0.16176470588235295
tragedy,0.2564102564102564,0.24358974358974358,0.5
