R:A::C:P,0 3,1 4,2 5 6
0 3,0.048132183908045974,0.036637931034482756,0.041666666666666664
1 4,0.10560344827586207,0.1235632183908046,0.09698275862068965
2 5 6,0.15660919540229884,0.14439655172413793,0.2464080459770115
