R:A::C:P,0 3,1 4,2 5 6
0 3,0.3806818181818182,0.2897727272727273,0.32954545454545453
1 4,0.3237885462555066,0.3788546255506608,0.2973568281938326
2 5 6,0.28608923884514437,0.2637795275590551,0.45013123359580054
