R:A::C:P,0 3,1 4,2 5 6
0 3,0.1550925925925926,0.12028301886792453,0.10820895522388059
1 4,0.3402777777777778,0.4056603773584906,0.251865671641791
2 5 6,0.5046296296296297,0.4740566037735849,0.6399253731343284
