R:C::C:G,0,1,2,3,4,5,p
0,4,4,2,4,5
1,11,2,6,9,8
2,4,1,4,5,5
3,1,0,1,1,0
4,0,1,0,1,0
5,1,0,0,0,0
p,1,0,0,1,0
