R:A::C:P,0 6,1,2,3 4,5
0 6,0.4,0.17857142857142858,0.08,0.2,0.18181818181818182
1,0.4,0.6428571428571429,0.44,0.36,0.45454545454545453
2,0.13333333333333333,0.14285714285714285,0.32,0.24,0.36363636363636365
3 4,0.022222222222222223,0.03571428571428571,0.12,0.18,0.0
5,0.044444444444444446,0.0,0.04,0.02,0.0
