R:A::C:P,0,1 5,2,3,4 6
0,0.4857142857142857,0.2,0.05714285714285714,0.05714285714285714,0.2
1 5,0.25675675675675674,0.3108108108108108,0.16216216216216217,0.17567567567567569,0.0945945945945946
2,0.11764705882352941,0.23529411764705882,0.23529411764705882,0.3235294117647059,0.08823529411764706
3,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857
4 6,0.2222222222222222,0.0,0.1111111111111111,0.3333333333333333,0.3333333333333333
