R:A::C:P,0,1 5,2,3,4 6
0,0.40476190476190477,0.1794871794871795,0.08,0.06451612903225806,0.3181818181818182
1 5,0.4523809523809524,0.5897435897435898,0.48,0.41935483870967744,0.3181818181818182
2,0.09523809523809523,0.20512820512820512,0.32,0.3548387096774194,0.13636363636363635
3,0.0,0.02564102564102564,0.08,0.06451612903225806,0.09090909090909091
4 6,0.047619047619047616,0.0,0.04,0.0967741935483871,0.13636363636363635
