R:A::C:P,0 4,1 3,2 5 6
0 4,0.04454022988505747,0.028735632183908046,0.032327586206896554
1 3,0.125,0.11566091954022989,0.10632183908045977
2 5 6,0.14942528735632185,0.15158045977011494,0.2464080459770115
