R:A::C:P,0 4,1 3,2 5 6
0 4,0.4217687074829932,0.272108843537415,0.30612244897959184
1 3,0.36024844720496896,0.3333333333333333,0.3064182194616977
2 5 6,0.27296587926509186,0.2769028871391076,0.45013123359580054
