R:A::C:P,0,1 5,2 4 6,3
0,0.5,0.14285714285714285,0.2857142857142857,0.07142857142857142
1 5,0.28688524590163933,0.1721311475409836,0.4180327868852459,0.12295081967213115
2 4 6,0.1267605633802817,0.2112676056338028,0.4788732394366197,0.18309859154929578
3,0.0,0.25,0.4166666666666667,0.3333333333333333
