R:A::C:P,0 4,1 6,2,3 5
0 4,0.1761006289308176,0.031446540880503145,0.018867924528301886,0.03773584905660377
1 6,0.15723270440251572,0.11320754716981132,0.06918238993710692,0.11320754716981132
2,0.031446540880503145,0.03773584905660377,0.050314465408805034,0.09433962264150944
3 5,0.018867924528301886,0.012578616352201259,0.018867924528301886,0.018867924528301886
