R:A::C:P,antag,fool,other,protag
antag,0.12903225806451613,0.0975609756097561,0.06382978723404255,0.07692307692307693
fool,0.03225806451612903,0.24390243902439024,0.0425531914893617,0.03076923076923077
other,0.7258064516129032,0.5609756097560976,0.8085106382978723,0.6461538461538462
protag,0.11290322580645161,0.0975609756097561,0.0851063829787234,0.24615384615384617
