R:A::C:P,0 1 6,2 4,3,5
0 1 6,0.322663252240717,0.14340588988476313,0.06530089628681178,0.06145966709346991
2 4,0.0998719590268886,0.09090909090909091,0.03585147247119078,0.04353393085787452
3,0.023047375160051217,0.019206145966709345,0.011523687580025609,0.010243277848911651
5,0.030729833546734954,0.01792573623559539,0.008962868117797696,0.015364916773367477
