R:A::C:P,0,1 3 4,2,5 6
0,0.5,0.30952380952380953,0.09523809523809523,0.09523809523809523
1 3 4,0.24817518248175183,0.38686131386861317,0.19708029197080293,0.1678832116788321
2,0.12962962962962962,0.4074074074074074,0.18518518518518517,0.2777777777777778
5 6,0.21428571428571427,0.42857142857142855,0.21428571428571427,0.14285714285714285
