R:A::C:P,0,1 3 4,2,5 6
0,0.08502024291497975,0.05263157894736842,0.016194331983805668,0.016194331983805668
1 3 4,0.13765182186234817,0.2145748987854251,0.10931174089068826,0.0931174089068826
2,0.02834008097165992,0.08906882591093117,0.04048582995951417,0.06072874493927125
5 6,0.012145748987854251,0.024291497975708502,0.012145748987854251,0.008097165991902834
