R:A::C:P,0 3,1 5 6,2 4
0 3,0.1550925925925926,0.10963455149501661,0.12011173184357542
1 5 6,0.6157407407407407,0.654485049833887,0.5810055865921788
2 4,0.22916666666666666,0.23588039867109634,0.2988826815642458
