R:A::C:P,0 3,1 5 6,2 4
0 3,0.3806818181818182,0.375,0.24431818181818182
1 5 6,0.3064516129032258,0.4539170506912442,0.23963133640552994
2 4,0.28448275862068967,0.40804597701149425,0.3074712643678161
