R:A::C:P,0 3,1 2,4 6,5
0 3,0.09308510638297872,0.05053191489361702,0.05053191489361702,0.023936170212765957
1 2,0.21808510638297873,0.21808510638297873,0.19414893617021275,0.026595744680851064
4 6,0.013297872340425532,0.018617021276595744,0.0398936170212766,0.007978723404255319
5,0.02127659574468085,0.005319148936170213,0.010638297872340425,0.007978723404255319
