R:A::C:P,0,1,2 3 5 6,4
0,0.3939393939393939,0.21212121212121213,0.0625,0.3333333333333333
1,0.42424242424242425,0.6666666666666666,0.3958333333333333,0.3333333333333333
2 3 5 6,0.15151515151515152,0.12121212121212122,0.5,0.25
4,0.030303030303030304,0.0,0.041666666666666664,0.08333333333333333
