R:A::C:P,0 2 4,1 3 6,5
0 2 4,0.43884892086330934,0.43478260869565216,0.375
1 3 6,0.5251798561151079,0.532608695652174,0.625
5,0.03597122302158273,0.03260869565217391,0.0
