R:A::C:P,0 2,1,3 4 6,5
0 2,0.34097421203438394,0.1977077363896848,0.3495702005730659,0.11174785100286533
1,0.3438320209973753,0.2650918635170604,0.32545931758530183,0.06561679790026247
3 4 6,0.25618374558303886,0.09187279151943463,0.4876325088339223,0.16431095406360424
5,0.28125,0.125,0.4583333333333333,0.13541666666666666
