R:A::C:P,0 2,1,3 4 6,5
0 2,0.28199052132701424,0.2948717948717949,0.21554770318021202,0.22941176470588234
1,0.3104265402843602,0.43162393162393164,0.21908127208480566,0.14705882352941177
3 4 6,0.34360189573459715,0.2222222222222222,0.4876325088339223,0.5470588235294118
5,0.06398104265402843,0.05128205128205128,0.07773851590106007,0.07647058823529412
