R:A::C:P,0 2,1,3 4 6,5
0 2,0.08548850574712644,0.04956896551724138,0.08764367816091954,0.028017241379310345
1,0.09410919540229885,0.07255747126436782,0.08908045977011494,0.017959770114942528
3 4 6,0.10416666666666667,0.03735632183908046,0.19827586206896552,0.0668103448275862
5,0.01939655172413793,0.008620689655172414,0.031609195402298854,0.009339080459770116
