R:A::C:P,0,1,2 3,4 6,5
0,0.3150684931506849,0.1780821917808219,0.1506849315068493,0.2328767123287671,0.1232876712328767
1,0.21428571428571427,0.25,0.2357142857142857,0.20714285714285716,0.09285714285714286
2 3,0.12162162162162163,0.17567567567567569,0.32432432432432434,0.22522522522522523,0.15315315315315314
4 6,0.12751677852348994,0.12080536912751678,0.2684563758389262,0.3422818791946309,0.14093959731543623
5,0.12280701754385964,0.12280701754385964,0.21052631578947367,0.3333333333333333,0.21052631578947367
