R:A::C:P,0 2 3 5,1,4 6
0 2 3 5,0.2765957446808511,0.06914893617021277,0.13297872340425532
1,0.23670212765957446,0.08244680851063829,0.12234042553191489
4 6,0.034574468085106384,0.005319148936170213,0.0398936170212766
