R:A::C:P,0 4,1 5,2 3 6
0 4,0.06844106463878327,0.049429657794676805,0.057034220532319393
1 5,0.20152091254752852,0.12167300380228137,0.155893536121673
2 3 6,0.08745247148288973,0.08935361216730038,0.16920152091254753
