R:A::C:P,0,1 3 5 6,2 4
0,0.4857142857142857,0.2571428571428571,0.2571428571428571
1 3 5 6,0.24096385542168675,0.4939759036144578,0.26506024096385544
2 4,0.12195121951219512,0.5609756097560976,0.3170731707317073
