R:A::C:P,0 2 4,1,3,5 6
0 2 4,0.14295977011494254,0.05316091954022988,0.039511494252873564,0.06752873563218391
1,0.1300287356321839,0.07255747126436782,0.02442528735632184,0.04669540229885057
3,0.033764367816091954,0.007902298850574713,0.010775862068965518,0.020833333333333332
5 6,0.13290229885057472,0.034482758620689655,0.05316091954022988,0.12931034482758622
