R:A::C:P,0,1 2 3 4,5 6
0,0.029449423815621,0.046094750320102434,0.01792573623559539
1 2 3 4,0.1203585147247119,0.41229193341869397,0.16005121638924455
5 6,0.024327784891165175,0.12291933418693982,0.06658130601792574
