R:A::C:P,0,1 6,2 4 5,3
0,0.08502024291497975,0.032388663967611336,0.04048582995951417,0.012145748987854251
1 6,0.13765182186234817,0.10931174089068826,0.17408906882591094,0.06477732793522267
2 4 5,0.04048582995951417,0.08097165991902834,0.12550607287449392,0.048582995951417005
3,0.0,0.008097165991902834,0.024291497975708502,0.016194331983805668
