R:C::C:G,0,1,2,3,4,5,p
0,4,2,4,6,3
1,6,9,7,3,11
2,1,4,5,4,5
3,0,1,1,0,1
4,0,0,0,2,0
5,1,0,0,0,0
p,1,0,1,0,0
