R:C::C:G,0,1,2,3,4,5,6,7,p
0,9,20,15,7,9
1,21,57,27,34,27
2,15,18,16,20,12
3,4,4,4,5,5
4,4,1,5,2,2
5,7,3,3,4,0
6,6,4,1,4,1
7,1,3,0,0,1
p,2,4,3,1,2
