R:A::C:P,0 1,2 4 5,3 6
0 1,0.1752873563218391,0.09482758620689655,0.05675287356321839
2 4 5,0.09410919540229885,0.1343390804597701,0.09051724137931035
3 6,0.08117816091954023,0.15014367816091953,0.12284482758620689
