R:A::C:P,0 2 5,1 4 6,3
0 2 5,0.3344594594594595,0.2990353697749196,0.34269662921348315
1 4 6,0.5844594594594594,0.6382636655948553,0.5730337078651685
3,0.08108108108108109,0.06270096463022508,0.08426966292134831
