R:A::C:P,0,1 6,2,3 5,4
0,0.48148148148148145,0.25925925925925924,0.037037037037037035,0.07407407407407407,0.14814814814814814
1 6,0.23333333333333334,0.36666666666666664,0.15,0.18333333333333332,0.06666666666666667
2,0.14814814814814814,0.14814814814814814,0.3333333333333333,0.2962962962962963,0.07407407407407407
3 5,0.125,0.125,0.25,0.375,0.125
4,0.25,0.25,0.25,0.0,0.25
