R:A::C:P,0 1 6,2 4,3 5
0 1 6,0.6690962099125365,0.5502793296089385,0.5459770114942529
2 4,0.21282798833819241,0.2988826815642458,0.27298850574712646
3 5,0.11807580174927114,0.15083798882681565,0.1810344827586207
