R:A::C:P,0 1 6,2 4,3 5
0 1 6,0.3297413793103448,0.14152298850574713,0.13649425287356323
2 4,0.10488505747126436,0.07686781609195402,0.06824712643678162
3 5,0.05818965517241379,0.03879310344827586,0.04525862068965517
