R:A::C:P,0,1,2 4,3 5,6
0,0.3150684931506849,0.1780821917808219,0.2465753424657534,0.1917808219178082,0.0684931506849315
1,0.21428571428571427,0.25,0.20714285714285716,0.20357142857142857,0.125
2 4,0.14218009478672985,0.15165876777251186,0.33649289099526064,0.2938388625592417,0.07582938388625593
3 5,0.102803738317757,0.14018691588785046,0.27102803738317754,0.3364485981308411,0.14953271028037382
6,0.10909090909090909,0.15454545454545454,0.32727272727272727,0.2545454545454545,0.15454545454545454
