R:A::C:P,0,1,2 4,3 5,6
0,0.029449423815621,0.016645326504481434,0.023047375160051217,0.01792573623559539,0.006402048655569782
1,0.07682458386683738,0.08962868117797695,0.07426376440460948,0.07298335467349552,0.04481434058898848
2 4,0.03841229193341869,0.040973111395646605,0.09090909090909091,0.0793854033290653,0.020486555697823303
3 5,0.014084507042253521,0.019206145966709345,0.03713188220230474,0.046094750320102434,0.020486555697823303
6,0.015364916773367477,0.02176696542893726,0.046094750320102434,0.03585147247119078,0.02176696542893726
