R:A::C:P,0 6,1,2 3 4 5
0 6,0.3114754098360656,0.16393442622950818,0.5245901639344263
1,0.3392857142857143,0.25,0.4107142857142857
2 3 4 5,0.22955974842767296,0.14779874213836477,0.6226415094339622
