R:A::C:P,0 6,1,2 3 4 5
0 6,0.07298335467349552,0.03841229193341869,0.12291933418693982
1,0.12163892445582586,0.08962868117797695,0.147247119078105
2 3 4 5,0.09346991037131883,0.06017925736235595,0.2535211267605634
