R:A::C:P,0 6,1,2 3 4 5
0 6,0.25333333333333335,0.20408163265306123,0.23471882640586797
1,0.4222222222222222,0.47619047619047616,0.28117359413202936
2 3 4 5,0.3244444444444444,0.3197278911564626,0.4841075794621027
