R:A::C:P,0 1,2 6,3,4 5
0 1,0.75,0.5238095238095238,0.5405405405405406,0.45121951219512196
2 6,0.19736842105263158,0.3142857142857143,0.24324324324324326,0.3048780487804878
3,0.013157894736842105,0.0761904761904762,0.08108108108108109,0.10975609756097561
4 5,0.039473684210526314,0.08571428571428572,0.13513513513513514,0.13414634146341464
