R:A::C:P,0,1 3 6,2,4 5
0,0.053231939163498096,0.03802281368821293,0.019011406844106463,0.019011406844106463
1 3 6,0.1444866920152091,0.1920152091254753,0.10076045627376426,0.12737642585551331
2,0.03231939163498099,0.09695817490494296,0.045627376425855515,0.03612167300380228
4 5,0.017110266159695818,0.039923954372623575,0.013307984790874524,0.024714828897338403
