R:A::C:P,0,1 3 6,2,4 5
0,0.4117647058823529,0.29411764705882354,0.14705882352941177,0.14705882352941177
1 3 6,0.2558922558922559,0.3400673400673401,0.17845117845117844,0.2255892255892256
2,0.15315315315315314,0.4594594594594595,0.21621621621621623,0.17117117117117117
4 5,0.18,0.42,0.14,0.26
