R:A::C:P,0,1 3 6,2,4 5
0,0.2153846153846154,0.10362694300518134,0.10638297872340426,0.09174311926605505
1 3 6,0.5846153846153846,0.5233160621761658,0.5638297872340425,0.6146788990825688
2,0.13076923076923078,0.26424870466321243,0.2553191489361702,0.1743119266055046
4 5,0.06923076923076923,0.10880829015544041,0.07446808510638298,0.11926605504587157
