R:A::C:P,0 1 5,2 3 6,4
0 1 5,0.34574468085106386,0.22340425531914893,0.07712765957446809
2 3 6,0.1196808510638298,0.14095744680851063,0.05585106382978723
4,0.005319148936170213,0.013297872340425532,0.018617021276595744
