R:A::C:P,0 1 5,2 3 6,4
0 1 5,0.5349794238683128,0.345679012345679,0.11934156378600823
2 3 6,0.37815126050420167,0.44537815126050423,0.17647058823529413
4,0.14285714285714285,0.35714285714285715,0.5
