R:A::C:P,0,1 5,2 3 6,4
0,0.5,0.14285714285714285,0.23809523809523808,0.11904761904761904
1 5,0.28688524590163933,0.1721311475409836,0.4344262295081967,0.10655737704918032
2 3 6,0.1111111111111111,0.25,0.5416666666666666,0.09722222222222222
4,0.09090909090909091,0.0,0.45454545454545453,0.45454545454545453
