R:A::C:P,0,1 2 4,3,5 6
0,0.40476190476190477,0.19444444444444445,0.06451612903225806,0.14285714285714285
1 2 4,0.5476190476190477,0.7222222222222222,0.8064516129032258,0.7857142857142857
3,0.0,0.06944444444444445,0.06451612903225806,0.0
5 6,0.047619047619047616,0.013888888888888888,0.06451612903225806,0.07142857142857142
