R:A::C:P,0,1 2 4,3,5 6
0,0.4857142857142857,0.4,0.05714285714285714,0.05714285714285714
1 2 4,0.2072072072072072,0.46846846846846846,0.22522522522522523,0.0990990990990991
3,0.0,0.7142857142857143,0.2857142857142857,0.0
5 6,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666
