R:A::C:P,0,1 2,3 5 6,4
0,0.3150684931506849,0.2602739726027397,0.2602739726027397,0.1643835616438356
1 2,0.1836283185840708,0.3672566371681416,0.34292035398230086,0.10619469026548672
3 5 6,0.10599078341013825,0.2672811059907834,0.4470046082949309,0.17972350230414746
4,0.1794871794871795,0.2564102564102564,0.38461538461538464,0.1794871794871795
