R:A::C:P,0 2,1 3 4,5,6
0 2,0.34097421203438394,0.4326647564469914,0.11174785100286533,0.11461318051575932
1 3 4,0.3363309352517986,0.4676258992805755,0.08992805755395683,0.10611510791366907
5,0.28125,0.46875,0.13541666666666666,0.11458333333333333
6,0.22762148337595908,0.3734015345268542,0.17391304347826086,0.22506393861892582
