R:A::C:P,0 2,1 3 4,5,6
0 2,0.08548850574712644,0.10847701149425287,0.028017241379310345,0.028735632183908046
1 3 4,0.1343390804597701,0.1867816091954023,0.035919540229885055,0.042385057471264365
5,0.01939655172413793,0.032327586206896554,0.009339080459770116,0.007902298850574713
6,0.0639367816091954,0.10488505747126436,0.04885057471264368,0.06321839080459771
