R:A::C:P,0,1 2 4,3 5,6
0,0.2153846153846154,0.1134453781512605,0.09734513274336283,0.044444444444444446
1 2 4,0.6692307692307692,0.7184873949579832,0.672566371681416,0.6
3 5,0.06923076923076923,0.10084033613445378,0.168141592920354,0.17777777777777778
6,0.046153846153846156,0.06722689075630252,0.061946902654867256,0.17777777777777778
