R:A::C:P,0 1 3,2 4 6,5
0 1 3,0.7425742574257426,0.6382978723404256,0.6363636363636364
2 4 6,0.2376237623762376,0.3191489361702128,0.36363636363636365
5,0.019801980198019802,0.0425531914893617,0.0
