R:A::C:P,0 5,1 6,2,3 4
0 5,0.1580188679245283,0.10185185185185185,0.10119047619047619,0.11413043478260869
1 6,0.5518867924528302,0.6134259259259259,0.47023809523809523,0.5271739130434783
2,0.1721698113207547,0.2037037037037037,0.24404761904761904,0.1983695652173913
3 4,0.1179245283018868,0.08101851851851852,0.18452380952380953,0.16032608695652173
